datetime,precip_mm,pressure_mB,temp_C,rh_pct,wind_dir_deg,wind_speed_m_s,cloudcover,rain
2024-04-16 00:00:00,0.0,1015.5,24.1,91.0,61.0,5.3,100,0
2023-07-20 07:00:00,0.0,1030.8,15.3,88.0,320.2968299728014,1.83613369467028,51,0
2022-09-26 14:00:00,0.0,1014.6,22.8,60.0,118.0,1.0,100,0
2022-10-05 11:00:00,0.0,1018.7,18.3,73.0,346.0,1.7,0,0
2023-01-08 16:00:00,0.0,1020.4,24.3,75.0,126.0,4.5,31,0
2022-07-13 01:00:00,0.0,1022.9,11.5,97.0,316.0,1.0,1,0
2022-01-14 02:00:00,0.0,1017.4,22.6,92.0,67.0,1.0,100,0
2023-06-05 20:00:00,0.0,1022.7,19.4,84.0,170.0,5.5,56,0
2023-03-17 22:00:00,0.0,1013.4,24.8,86.0,82.0,3.4,11,0
2023-06-18 15:00:00,0.0,1024.9,16.5,44.0,222.0,2.0,29,0
2022-04-28 06:00:00,0.0,1009.1,19.1,100.0,202.0,0.4,6,0
2023-03-25 15:00:00,0.0,1014.7,27.2,64.0,67.0,4.4,83,0
2023-01-31 05:00:00,0.0,1008.0,22.5,96.36363636363636,61.0,0.4,95,0
2022-09-29 09:00:00,0.0,1026.0,15.3,86.0,230.0,1.5,100,0
2022-05-22 14:00:00,0.0,1022.4,20.0,59.0,360.0,0.9,48,0
2024-03-15 16:00:00,0.0,1009.7,28.2,69.0,175.0,4.9,100,0
2023-03-23 06:00:00,0.0,1018.5,23.0,100.0,43.0,2.8,100,0
2023-11-09 18:00:00,0.0,1015.1,19.8,95.0,198.0,4.2,100,0
2023-08-29 18:00:00,0.0,1021.0,19.0,77.0,95.27958956249552,2.9764227642276424,42,0
2023-12-19 19:00:00,0.0,1008.9,28.0,66.0,156.0,2.9,99,0
2022-11-01 03:00:00,0.0,1022.9,12.6,84.0,257.0,1.9,100,0
2023-04-20 11:00:00,0.0,1016.2,14.6,70.0,269.0,2.8,5,0
2023-10-25 00:00:00,0.0,1010.4,21.2,81.0,189.0,3.9,100,0
2023-01-30 15:00:00,0.0,1010.0,29.2,69.0,128.0,1.1,21,0
2023-07-02 20:00:00,0.0,1020.7,18.5,98.0,307.4846825852877,1.3440831074977415,32,0
2023-02-10 20:00:00,0.0,1011.3,26.7,78.0,130.0,3.8,81,0
2022-03-10 08:00:00,0.0,1010.1,22.6,96.0,105.0,0.4,100,0
2023-07-13 14:00:00,0.0,1001.6,18.7,49.0,313.3445566369319,1.64706413730804,100,0
2022-12-22 00:00:00,0.0,1018.1,20.4,92.0,94.0,1.6,45,0
2023-04-03 12:00:00,0.0,1017.0,21.0,76.0,261.0,0.6,0,0
2022-12-07 14:00:00,0.0,1014.0,25.9,74.0,145.0,3.8,14,0
2023-08-30 18:00:00,0.0,1016.0,20.9,85.0,95.97908697737438,3.004607046070461,0,0
2023-05-29 16:00:00,0.0,1022.9,19.3,64.0,349.0,1.8,65,0
2023-10-19 05:00:00,0.0,1022.0,16.6,91.0,282.0,0.6,100,0
2024-05-25 04:00:00,0.0,1018.2,13.2,89.0,165.0,2.6,16,0
2023-12-28 04:00:00,0.0,1015.1,18.1,94.0,311.99999999999994,0.5,0,0
2022-11-24 19:00:00,0.0,1015.5,22.7,68.0,146.0,4.5,41,0
2024-04-21 05:00:00,0.0,1016.2,15.5,100.0,252.0,1.3,0,0
2023-07-06 03:00:00,0.0,1018.1,13.9,100.0,308.8727396674491,1.4368563685636857,3,0
2023-08-26 18:00:00,0.0,1020.9,16.4,50.0,92.82913154125468,2.8918699186991867,44,0
2023-02-10 11:00:00,0.0,1013.3,23.5,100.0,249.0,1.1,100,0
2022-02-13 17:00:00,0.0,1008.9,28.0,53.0,171.0,4.3,80,0
2023-05-25 04:00:00,0.0,1019.2,16.2,93.5,334.0,0.9,83,0
2022-04-20 09:00:00,0.0,1019.5,13.7,99.0,342.0,0.3,100,0
2022-01-31 05:00:00,0.0,1008.9,19.1,95.0,353.0,0.6,4,0
2022-07-26 12:00:00,0.0,1023.4,18.5,100.0,62.0,1.9,100,0
2023-05-05 16:00:00,0.0,1018.8,24.2,84.0,113.0,2.2,100,0
2022-08-16 22:00:00,0.0,1015.4,13.8,100.0,301.0,0.2,100,0
2024-03-28 01:00:00,0.0,1018.2,21.7,93.0,91.0,1.3,10,0
2022-06-18 14:00:00,0.0,1019.9,16.1,43.0,173.0,2.8,5,0
2022-05-30 14:00:00,0.0,1015.5,14.9,79.0,190.0,2.8,100,0
2022-05-13 20:00:00,0.0,1019.9,17.9,70.0,119.0,1.0,49,0
2023-07-18 19:00:00,0.0,1029.4,14.4,56.0,318.3651177876951,1.7938572719060524,100,0
2022-10-25 23:00:00,0.0,1016.1,20.2,81.0,59.99999999999999,3.7,36,0
2022-10-04 05:00:00,0.0,1016.5,12.9,76.0,249.0,1.3,70,0
2023-07-19 06:00:00,0.0,1032.2,11.6,82.0,318.9265333321011,1.8067750677506773,41,0
2022-05-12 15:00:00,0.0,1017.5,21.0,42.0,204.0,3.7,20,0
2024-04-14 17:00:00,0.0,1015.1,24.1,93.0,78.0,5.6,100,0
2023-05-24 11:00:00,0.0,1019.6,15.9,76.17647058823529,326.0,1.2,100,0
2024-02-24 03:00:00,0.0,1014.4,23.9,98.0,4.0,1.8,2,0
2023-03-17 10:00:00,0.0,1016.3,22.0,86.5,118.0,0.9,0,0
2024-04-14 16:00:00,0.0,1015.6,24.2,92.0,78.0,4.4,100,0
2024-05-25 02:00:00,0.0,1017.7,14.3,91.0,214.0,2.5,22,0
2023-09-15 09:00:00,0.0,1021.3,9.0,99.0,102.6791078592351,3.444986449864498,0,0
2022-08-26 16:00:00,0.0,1016.8,27.1,41.0,148.0,3.7,0,0
2022-02-28 15:00:00,0.0,1009.8,30.3,60.0,212.0,2.5,100,0
2022-01-18 04:00:00,0.0,1010.4,23.7,93.0,21.0,2.6,100,0
2023-02-15 05:00:00,0.0,1004.5,20.4,96.88888888888889,335.0,0.8,100,0
2023-07-16 07:00:00,0.0,1017.2,10.0,94.0,315.6799841094609,1.7233965672990064,100,0
2022-12-17 12:00:00,0.0,1013.6,21.5,77.0,275.0,2.2,37,0
2023-01-16 16:00:00,0.0,1014.8,27.0,82.0,119.0,3.7,74,0
2022-11-10 04:00:00,0.0,1016.1,16.4,100.0,309.0,1.1,16,0
2024-01-24 08:00:00,0.0,1016.5,19.2,97.0,262.0,1.8,67,0
2023-11-05 01:00:00,0.0,1015.0,17.4,57.0,253.0,3.4,6,0
2022-07-06 19:00:00,0.0,1012.2,17.6,100.0,84.0,1.6,100,0
2022-03-17 19:00:00,0.0,1010.2,26.2,77.0,129.0,3.8,20,0
2022-08-29 05:00:00,0.0,1031.5,7.2,80.0,253.0,2.1,47,0
2023-04-12 08:00:00,0.0,1011.8,18.6,79.64285714285714,30.0,0.8,100,0
2023-11-22 01:00:00,0.0,1007.6,20.9,93.0,243.0,1.4,0,0
2023-12-16 22:00:00,0.0,1010.0,27.2,83.0,79.0,2.4,92,0
2024-01-11 00:00:00,0.0,1011.4,25.2,95.0,45.0,1.4,100,0
2022-10-17 22:00:00,0.0,1021.3,18.6,100.0,217.0,1.8,85,0
2022-01-20 07:00:00,0.0,1014.0,23.1,91.0,136.0,0.4,86,0
2022-10-16 13:00:00,0.0,1018.7,19.5,100.0,107.0,0.7,100,0
2024-04-02 09:00:00,0.0,1010.2,22.5,100.0,230.0,1.1,22,0
2022-08-23 00:00:00,0.0,1025.6,15.9,97.0,275.0,1.7,100,0
2022-06-08 05:00:00,0.0,1016.9,16.1,100.0,289.0,1.2,77,0
2023-01-23 17:00:00,0.0,1008.8,27.9,79.0,137.0,3.9,67,0
2022-08-22 03:00:00,0.0,1026.2,10.8,100.0,14.999999999999998,0.3,3,0
2022-04-24 00:00:00,0.0,1014.3,14.9,91.0,315.0,1.3,0,0
2023-01-29 04:00:00,0.0,1011.9,23.7,98.66666666666669,267.0,0.7,100,0
2023-02-24 06:00:00,0.0,1012.4,19.4,95.88235294117646,338.0,0.7,100,0
2022-04-28 05:00:00,0.0,1009.5,19.4,99.0,13.0,0.6,0,0
2024-03-03 01:00:00,0.0,1011.8,23.2,97.0,238.0,0.8,2,0
2022-04-29 05:00:00,0.0,1020.4,17.9,89.0,194.0,2.9,4,0
2022-01-18 18:00:00,0.0,1014.3,27.5,64.0,198.0,3.1,61,0
2024-04-08 10:00:00,0.0,1013.4,19.3,100.0,22.0,0.2,100,0
2024-01-25 20:00:00,0.0,1018.1,24.9,52.0,127.0,4.0,89,0
2022-03-25 19:00:00,0.0,1008.2,21.9,90.0,134.0,1.7,100,0
2022-11-27 16:00:00,0.0,1019.2,24.4,85.0,102.0,5.2,100,0
2024-02-15 18:00:00,0.0,1018.4,24.5,71.0,72.0,3.3,100,0
2023-08-11 19:00:00,0.0,1011.3,23.6,60.0,60.60684156760381,2.470280036133695,79,0
2023-06-26 07:00:00,0.0,1016.4,15.7,99.44444444444444,305.3663165782448,1.1597109304426378,1,0
2023-08-13 23:00:00,0.0,1025.6,9.4,79.0,69.26384215148065,2.531345980126468,21,0
2023-01-30 12:00:00,0.0,1011.4,25.2,92.0,300.0,1.6,10,0
2022-07-06 09:00:00,0.0,1017.6,15.9,94.9090909090909,338.0,1.6,100,0
2022-03-07 13:00:00,0.0,1008.5,30.6,69.0,18.0,2.4,73,0
2023-01-02 05:00:00,0.0,1010.2,23.0,97.0,33.0,0.7,100,0
2023-09-27 06:00:00,0.0,1004.0,18.8,96.3225806451613,222.0,3.3,100,0
2023-01-23 16:00:00,0.0,1009.1,28.7,70.0,152.0,5.2,33,0
2022-12-28 09:00:00,0.0,1007.8,21.1,100.0,19.0,0.4,63,0
2022-01-06 16:00:00,0.0,1014.5,25.4,55.0,163.0,5.4,100,0
2023-10-22 18:00:00,0.0,1012.9,24.6,71.0,97.0,4.0,100,0
2024-04-28 16:00:00,0.0,1013.8,22.7,74.0,296.0,1.1,100,0
2024-02-02 22:00:00,0.0,1018.4,24.3,74.0,85.0,3.4,8,0
2024-02-16 07:00:00,0.0,1016.3,21.3,97.0,52.0,0.5,100,0
2024-01-03 12:00:00,0.0,1015.5,21.8,91.0,52.0,2.3,100,0
2022-08-19 20:00:00,0.0,1033.0,11.7,55.0,174.0,2.2,0,0
2023-04-04 22:00:00,0.0,1014.6,24.0,89.0,178.0,3.6,100,0
2023-09-01 19:00:00,0.0,1015.7,21.4,79.0,97.26075586631904,3.062149954832882,100,0
2022-05-22 16:00:00,0.0,1020.5,21.0,50.0,94.0,2.3,100,0
2024-05-14 04:00:00,0.0,1018.8,16.6,72.0,246.0,2.6,100,0
2023-11-30 10:00:00,0.0,1010.5,21.5,97.0,332.0,0.7,93,0
2022-08-24 05:00:00,0.0,1022.3,12.7,93.1818181818182,302.0,1.4,100,0
2023-12-31 23:00:00,0.0,1017.1,22.0,71.0,105.0,1.1,100,0
2022-11-19 20:00:00,0.0,1014.8,23.9,57.0,65.0,7.2,4,0
2024-05-20 22:00:00,0.0,1021.2,17.2,83.0,184.0,3.0,0,0
2024-03-29 03:00:00,0.0,1017.6,21.6,93.0,37.0,0.6,100,0
2023-03-03 19:00:00,0.0,1010.1,28.4,83.0,161.0,0.6,100,0
2024-04-05 13:00:00,0.0,1018.6,24.0,88.0,186.0,3.6,100,0
2022-12-23 00:00:00,0.0,1016.2,21.2,78.0,58.00000000000001,2.7,54,0
2022-01-13 13:00:00,0.0,1016.8,28.9,56.0,21.0,2.2,0,0
2023-04-20 15:00:00,0.0,1017.4,22.4,37.0,223.0,3.4,1,0
2024-05-19 09:00:00,0.0,1021.3,13.7,100.0,5.0,0.5,100,0
2024-03-03 19:00:00,0.0,1011.8,27.4,76.0,149.0,3.3,100,0
2023-08-01 09:00:00,0.0,1022.4,10.8,85.8,355.7230163269504,2.176693766937669,96,0
2023-05-22 05:00:00,0.0,1016.6,15.6,100.0,213.0,1.0,100,0
2023-04-03 20:00:00,0.0,1013.1,25.9,55.0,94.0,3.5,0,0
2022-08-26 08:00:00,0.0,1019.0,13.3,100.0,2.0,1.2,100,0
2022-09-17 14:00:00,0.0,1026.2,19.8,66.0,92.0,4.2,100,0
2022-03-17 12:00:00,0.0,1012.7,25.3,73.0,306.0,0.6,0,0
2022-06-07 00:00:00,0.0,1015.7,17.3,100.0,196.0,1.8,100,0
2024-04-01 12:00:00,0.0,1014.6,23.5,90.0,287.0,0.9,25,0
2022-09-09 20:00:00,0.0,1005.9,23.6,60.0,209.0,7.7,100,0
2022-03-29 09:00:00,0.0,1016.1,17.3,97.0,253.0,1.0,44,0
2022-02-26 07:00:00,0.0,1014.4,22.9,95.0,285.0,0.9,0,0
2023-05-23 07:00:00,0.0,1019.0,14.3,85.0,334.0,1.1,0,0
2023-05-02 11:00:00,0.0,1015.7,19.9,98.2,285.0,1.1,96,0
2023-05-20 00:00:00,0.0,1018.3,16.0,96.875,118.0,0.3,100,0
2022-06-19 14:00:00,0.0,1023.3,15.5,69.0,345.0,1.1,39,0
2024-01-16 17:00:00,0.0,1009.7,29.7,79.0,94.0,3.7,100,0
2023-04-25 14:00:00,0.0,1019.8,23.5,69.0,52.0,1.0,100,0
2024-04-28 11:00:00,0.0,1014.4,19.5,90.0,270.0,1.6,100,0
2022-05-21 20:00:00,0.0,1023.0,16.6,63.0,92.0,2.2,0,0
2022-09-14 07:00:00,0.0,1017.1,13.0,100.0,243.0,1.1,79,0
2023-03-21 08:00:00,0.0,1015.7,20.7,100.0,254.0,1.0,82,0
2022-03-25 09:00:00,0.0,1007.8,18.2,97.0,343.0,0.6,93,0
2022-12-09 20:00:00,0.0,1009.7,25.3,86.0,70.0,4.2,0,0
2024-02-24 18:00:00,0.0,1017.3,28.7,75.0,153.0,3.8,28,0
2023-10-15 05:00:00,0.0,1022.8,15.9,88.0,9.0,1.0,12,0
2024-04-09 07:00:00,0.0,1012.3,19.2,100.0,327.0,0.3,100,0
2022-05-30 23:00:00,0.0,1018.7,12.0,87.0,197.0,3.1,100,0
2023-03-06 21:00:00,0.0,1006.6,24.1,96.4,353.0,0.4,100,0
2024-05-19 19:00:00,0.0,1018.1,17.3,94.0,260.0,0.3,93,0
2022-09-02 02:00:00,0.0,1010.9,15.2,100.0,188.0,0.3,7,0
2023-07-29 01:00:00,0.0,1027.2,12.4,87.0,340.53587764969427,2.082746160794941,18,0
2022-01-26 03:00:00,0.0,1009.4,23.6,93.0,308.0,0.4,85,0
2023-11-04 23:00:00,0.0,1013.3,18.8,48.0,226.0,4.4,2,0
2022-03-02 00:00:00,0.0,1013.9,22.5,96.0,252.0,1.7,100,0
2023-12-13 14:00:00,0.0,1012.0,28.9,59.0,61.0,2.4,100,0
2023-08-24 20:00:00,0.0,1013.6,15.6,78.0,90.91689340367824,2.8378500451671185,28,0
2023-11-18 00:00:00,0.0,1007.1,21.7,89.0,320.0,5.2,100,0
2024-02-06 04:00:00,0.0,1017.0,24.8,94.0,302.0,0.7,100,0
2023-02-23 21:00:00,0.0,1014.0,22.0,99.58823529411764,68.0,2.2,100,0
2023-11-27 21:00:00,0.0,1015.1,24.7,79.0,66.0,5.0,100,0
2024-01-07 23:00:00,0.0,1008.6,23.0,94.0,352.0,2.1,8,0
2023-01-12 00:00:00,0.0,1011.3,23.1,99.0,62.0,1.0,6,0
2022-01-23 05:00:00,0.0,1009.5,23.6,94.0,239.0,0.6,2,0
2022-05-15 09:00:00,0.0,1012.6,16.6,97.0,173.0,0.8,90,0
2024-03-26 17:00:00,0.0,1017.5,26.0,61.0,161.0,4.4,58,0
2024-01-26 02:00:00,0.0,1019.3,19.2,88.0,250.0,2.1,100,0
2023-06-24 09:00:00,0.0,1013.5,13.6,92.36842105263158,304.8647200817452,1.1056910569105691,80,0
2022-12-02 07:00:00,0.0,1009.3,21.8,100.0,59.00000000000001,1.1,4,0
2023-01-19 04:00:00,0.0,1018.0,24.3,100.0,89.0,2.3,100,0
2022-09-20 18:00:00,0.0,1012.6,21.2,60.0,179.0,5.9,5,0
2022-04-08 17:00:00,0.0,1014.0,20.7,84.0,57.00000000000001,4.5,100,0
2022-10-14 02:00:00,0.0,1020.2,19.9,100.0,212.0,1.8,100,0
2023-10-17 03:00:00,0.0,1010.7,21.4,78.0,347.0,3.0,100,0
2022-08-29 09:00:00,0.0,1032.7,6.2,96.0,276.0,2.4,81,0
2023-08-08 12:00:00,0.0,1030.5,15.7,88.0,42.68169112277853,2.3775067750677508,100,0
2022-11-28 17:00:00,0.0,1014.1,23.6,86.0,109.0,6.5,100,0
2023-12-24 07:00:00,0.0,1010.7,23.4,91.0,195.0,1.2,15,0
2023-04-12 11:00:00,0.0,1012.8,20.7,73.85714285714286,293.0,0.8,12,0
2023-06-11 04:00:00,0.0,1011.9,19.7,94.0,198.0,6.9,68,0
2022-12-22 08:00:00,0.0,1016.5,19.2,100.0,344.0,1.2,100,0
2023-07-31 23:00:00,0.0,1024.0,14.9,97.8,353.49521337867844,2.164950316169828,23,0
2022-10-09 11:00:00,0.0,1019.3,16.9,67.0,212.0,2.6,93,0
2022-06-11 21:00:00,0.0,1018.7,12.1,44.0,200.0,2.0,0,0
2022-01-28 08:00:00,0.0,1013.6,19.7,94.0,250.0,0.9,41,0
2022-08-24 08:00:00,0.0,1022.3,11.7,86.36363636363636,283.0,0.8,80,0
2023-09-06 17:00:00,0.0,1026.8,19.1,73.0,99.7218786167114,3.200722673893406,100,0
2023-07-18 07:00:00,0.0,1026.6,10.0,67.0,317.7791742494748,1.7797651309846432,84,0
2022-10-22 09:00:00,0.0,1015.0,18.7,95.0,274.0,1.5,100,0
2024-02-28 13:00:00,0.0,1012.7,27.0,80.0,251.0,1.1,100,0
2024-02-20 10:00:00,0.0,1010.3,21.1,100.0,276.0,1.0,96,0
2023-07-20 22:00:00,0.0,1025.3,18.6,82.0,321.1881302662507,1.853748870822041,100,0
2023-06-30 13:00:00,0.0,1026.3,14.7,86.0,306.6596075374831,1.2794941282746162,52,0
2023-10-20 18:00:00,0.0,1019.2,19.6,78.0,88.0,4.0,100,0
2023-03-02 08:00:00,0.0,1012.6,19.2,98.66666666666669,304.0,1.1,24,0
2023-03-10 18:00:00,0.0,1013.8,29.6,76.0,134.0,3.6,71,0
2023-07-18 04:00:00,0.0,1026.2,10.6,65.0,317.6368138889983,1.776242095754291,92,0
2022-07-18 06:00:00,0.0,1024.9,13.0,95.0,272.0,0.3,82,0
2024-04-04 06:00:00,0.0,1013.7,21.5,100.0,255.0,0.7,100,0
2022-07-28 04:00:00,0.0,1011.5,15.2,88.33333333333333,288.0,0.5,100,0
2023-02-17 15:00:00,0.0,1003.6,27.7,79.0,155.0,4.6,100,0
2024-03-01 05:00:00,0.0,1013.5,23.4,99.0,114.0,0.7,99,0
2022-08-01 00:00:00,0.0,1018.6,13.7,98.6153846153846,221.0,1.2,100,0
2022-11-01 05:00:00,0.0,1022.8,13.6,77.0,255.0,3.2,100,0
2023-04-02 18:00:00,0.0,1017.1,25.8,43.0,156.0,4.2,9,0
2022-05-18 00:00:00,0.0,1006.6,12.3,50.0,277.0,6.4,100,0
2022-06-15 05:00:00,0.0,1021.1,11.3,100.0,308.0,1.0,100,0
2024-02-26 22:00:00,0.0,1015.7,23.3,96.0,65.0,4.9,100,0
2024-02-01 23:00:00,0.0,1019.2,24.0,81.0,98.0,2.2,21,0
2023-04-20 03:00:00,0.0,1012.2,14.0,61.0,269.0,2.1,5,0
2023-09-11 10:00:00,0.0,1014.9,16.8,94.8,101.49362892594633,3.3334236675700093,84,0
2022-09-08 06:00:00,0.0,1011.9,12.5,96.66666666666669,334.0,1.2,100,0
2023-06-05 10:00:00,0.0,1021.5,15.0,97.64285714285714,261.0,0.7,100,0
2023-12-25 17:00:00,0.0,1003.4,32.0,62.0,46.00000000000001,1.8,93,0
2023-03-23 05:00:00,0.0,1019.2,23.1,99.0,55.00000000000001,2.7,100,0
2023-03-09 12:00:00,0.0,1014.4,26.1,81.0,158.0,1.2,100,0
2022-10-30 19:00:00,0.0,1000.8,29.9,39.0,288.0,3.9,100,0
2022-11-16 12:00:00,0.0,1018.3,26.3,47.0,177.0,3.8,0,0
2023-11-24 06:00:00,0.0,1019.8,16.9,97.0,263.0,1.1,99,0
2022-12-29 01:00:00,0.0,1011.9,18.2,100.0,328.0,1.6,0,0
2022-06-07 01:00:00,0.0,1015.6,16.8,100.0,153.0,2.2,100,0
2023-05-02 06:00:00,0.0,1016.0,19.5,99.2,281.0,1.5,100,0
2023-11-12 18:00:00,0.0,1007.8,28.6,67.0,43.0,2.1,100,0
2022-09-14 21:00:00,0.0,1021.1,16.0,93.0,212.0,1.6,14,0
2023-12-08 06:00:00,0.0,1014.9,19.3,90.0,281.0,2.9,100,0
2022-09-12 15:00:00,0.0,1014.6,16.8,77.0,9.0,2.4,75,0
2023-11-21 23:00:00,0.0,1007.5,23.5,79.0,229.0,0.8,74,0
2023-06-17 11:00:00,0.0,1022.6,13.7,82.0,239.99999999999997,1.3,6,0
2022-04-14 01:00:00,0.0,1014.9,19.8,98.0,243.99999999999997,1.9,75,0
2023-01-22 03:00:00,0.0,1006.8,22.0,91.0,336.0,2.0,100,0
2024-01-27 01:00:00,0.0,1018.9,19.4,94.0,294.0,0.7,60,0
2022-07-23 09:00:00,0.0,1018.8,16.6,100.0,256.0,1.1,100,0
2022-11-15 04:00:00,0.0,1010.6,18.6,97.0,205.0,1.3,1,0
2022-06-03 22:00:00,0.0,1026.2,12.9,91.0,263.0,2.0,80,0
2023-05-05 00:00:00,0.0,1018.9,21.9,94.2,243.99999999999997,2.2,100,0
2022-02-19 23:00:00,0.0,1010.2,23.5,82.0,59.00000000000001,2.2,4,0
2022-11-12 19:00:00,0.0,1010.6,25.0,78.0,93.0,4.0,100,0
2024-04-28 00:00:00,0.0,1008.9,23.6,83.0,188.0,5.8,100,0
2022-03-25 12:00:00,0.0,1008.7,23.6,81.0,47.0,0.8,100,0
2024-03-06 14:00:00,0.0,1018.3,26.5,58.0,38.0,1.4,5,0
2023-11-04 13:00:00,0.0,1010.1,21.1,46.0,270.0,6.7,38,0
2023-07-23 08:00:00,0.0,1019.8,13.3,93.85714285714286,325.2239270707592,1.9218608852755197,5,0
2022-09-19 09:00:00,0.0,1016.4,13.2,99.0,38.0,2.7,100,0
2023-04-22 03:00:00,0.0,1020.9,17.7,100.0,277.0,0.6,98,0
2024-05-11 12:00:00,0.0,1012.7,20.5,100.0,228.0,1.6,100,0
2023-10-29 05:00:00,0.0,999.1,21.1,90.0,219.00000000000003,2.7,100,0
2023-06-23 21:00:00,0.0,1013.0,16.9,98.05263157894736,304.7409822436965,1.09159891598916,100,0
2022-04-05 08:00:00,0.0,1016.9,19.8,92.0,257.0,1.5,100,0
2023-12-13 11:00:00,0.0,1013.5,23.7,79.0,13.0,2.6,0,0
2023-09-23 12:00:00,0.0,1014.6,20.5,100.0,63.0,1.4,100,0
2022-08-11 12:00:00,0.0,1026.7,15.2,92.0,333.0,1.3,36,0
2022-07-26 23:00:00,0.0,1021.2,17.7,100.0,81.0,1.2,10,0
2023-09-21 00:00:00,0.0,1017.2,20.6,100.0,71.0,2.2,79,0
2023-12-31 18:00:00,0.0,1017.7,22.4,65.0,116.0,3.3,100,0
2022-07-24 05:00:00,0.0,1016.5,16.4,100.0,135.0,1.1,100,0
2023-10-09 17:00:00,0.0,1019.4,20.5,73.0,169.0,5.0,42,0
2022-06-12 17:00:00,0.0,1018.0,19.2,31.0,272.0,3.9,2,0
2022-07-29 08:00:00,0.0,1011.2,11.7,58.0,236.0,4.5,10,0
2022-03-05 09:00:00,0.0,1011.7,22.4,97.0,331.0,0.7,0,0
2023-04-23 03:00:00,0.0,1021.6,16.7,92.6153846153846,297.0,0.7,34,0
2023-08-04 01:00:00,0.0,1022.2,17.3,94.0,12.13761568823128,2.251851851851852,86,0
2023-05-01 17:00:00,0.0,1014.3,28.4,43.0,182.0,5.1,5,0
2023-06-26 20:00:00,0.0,1015.4,24.1,72.0,305.51646233745225,1.174977416440831,20,0
2023-11-10 07:00:00,0.0,1015.8,18.9,95.0,358.0,0.6,26,0
2024-04-26 21:00:00,0.0,1009.9,24.6,88.0,356.99999999999994,0.9,94,0
2022-12-20 13:00:00,0.0,1017.0,22.2,88.0,31.0,1.3,100,0
2022-11-15 20:00:00,0.0,1012.8,24.9,45.0,89.0,3.6,0,0
2022-09-15 20:00:00,0.0,1024.3,17.3,94.0,167.0,1.9,64,0
2023-12-31 09:00:00,0.0,1017.7,17.5,95.0,249.0,1.2,61,0
2022-08-23 05:00:00,0.0,1024.8,11.7,95.33333333333331,251.0,0.7,100,0
2023-04-17 19:00:00,0.0,1004.6,21.8,78.0,183.0,5.5,83,0
2024-04-22 09:00:00,0.0,1014.4,15.5,100.0,223.0,1.1,85,0
2023-09-20 20:00:00,0.0,1015.6,22.4,96.0,103.99114114994993,3.598825654923216,73,0
2023-05-01 19:00:00,0.0,1014.2,26.4,53.0,187.0,4.6,92,0
2023-12-30 17:00:00,0.0,1016.7,23.4,64.0,170.0,6.0,16,0
2022-06-03 13:00:00,0.0,1025.9,14.3,66.0,219.00000000000003,3.0,0,0
2022-01-28 19:00:00,0.0,1013.0,20.5,89.0,317.0,3.0,100,0
2023-05-02 04:00:00,0.0,1016.4,20.0,99.6,20.0,0.3,100,0
2024-02-23 14:00:00,0.0,1011.4,31.7,63.0,50.0,1.7,93,0
2024-04-10 20:00:00,0.0,1013.2,24.5,87.0,182.0,4.3,96,0
2022-11-16 10:00:00,0.0,1018.0,24.6,58.0,207.0,2.7,0,0
2023-05-13 14:00:00,0.0,1020.4,19.4,62.0,23.0,2.0,1,0
2023-02-15 22:00:00,0.0,1005.0,25.5,81.0,167.0,3.1,100,0
2023-04-26 16:00:00,0.0,1012.9,22.9,89.0,195.0,1.8,65,0
2023-12-14 09:00:00,0.0,1009.0,23.3,90.0,36.0,0.6,51,0
2022-05-14 16:00:00,0.0,1015.1,21.7,70.0,83.0,3.4,100,0
2023-12-08 18:00:00,0.0,1018.3,23.6,61.0,170.0,6.5,54,0
2022-06-08 12:00:00,0.0,1019.5,17.8,95.0,277.0,0.9,29,0
2023-12-02 11:00:00,0.0,1010.0,25.4,84.0,204.0,3.6,100,0
2023-09-28 12:00:00,0.0,1022.1,16.7,68.0,289.0,1.8,42,0
2022-03-05 12:00:00,0.0,1011.7,28.0,79.0,33.0,2.4,5,0
2022-01-09 06:00:00,0.0,1017.2,17.9,94.0,232.00000000000003,0.5,100,0
2023-03-16 12:00:00,0.0,1017.2,25.4,86.0,347.99999999999994,1.7,93,0
2023-09-03 07:00:00,0.0,1009.9,16.6,100.0,98.0948487585315,3.1044263775971093,100,0
2023-07-24 09:00:00,0.0,1023.8,17.2,100.0,327.313667466624,1.951219512195122,49,0
2023-04-13 19:00:00,0.0,1012.4,22.0,89.0,204.0,2.9,100,0
2022-11-14 22:00:00,0.0,1007.5,21.8,98.0,204.0,1.6,8,0
2023-01-12 03:00:00,0.0,1011.5,21.3,94.0,327.0,0.4,1,0
2023-12-11 15:00:00,0.0,1015.3,24.4,69.0,69.0,1.8,33,0
2022-05-23 00:00:00,0.0,1021.0,15.1,97.0,66.0,1.4,100,0
2024-05-18 18:00:00,0.0,1021.0,12.9,92.0,316.0,2.3,100,0
2024-01-26 20:00:00,0.0,1017.7,23.4,73.0,125.0,5.0,33,0
2022-07-18 23:00:00,0.0,1024.2,13.6,97.0,246.0,0.2,43,0
2024-05-06 17:00:00,0.0,1008.6,32.2,53.0,83.0,1.9,0,0
2023-01-15 23:00:00,0.0,1015.3,23.0,98.57142857142856,145.0,1.4,100,0
2022-02-18 11:00:00,0.0,1012.7,24.6,91.0,171.0,1.1,45,0
2023-01-28 18:00:00,0.0,1010.4,29.9,57.0,112.0,3.2,23,0
